transaccion_id,comercio_id,comercio_nombre,fecha,hora,dia_semana,mes,trimestre,cliente_id,segmento_cliente,categoria_producto,n_items,monto_usd,metodo_pago,estado,canal
TXN-COM003-00008,COM003,Cevichería El Rincón Costeño,2025-04-19,14:08,Saturday,April,Q2,CLI054,Inactivo,Ceviche de camarón,4,5.35,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01600,COM001,Tienda La Esquina de Doña Rosa,2026-01-23,13:32,Friday,January,Q1,CLI322,Nuevo,Snacks y confites,5,4.11,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01051,COM002,Botica Don Jacinto,2025-11-05,08:54,Wednesday,November,Q4,CLI208,Nuevo,Higiene personal,1,7.62,QR Deuna,Completada,Presencial
TXN-COM001-00840,COM001,Tienda La Esquina de Doña Rosa,2025-09-22,15:17,Monday,September,Q3,CLI009,Ocasional,Snacks y confites,3,6.32,Link de Pago Deuna,Completada,Presencial
TXN-COM002-01857,COM002,Botica Don Jacinto,2026-03-17,10:57,Tuesday,March,Q1,CLI058,Frecuente,Material de curación,1,6.03,QR Deuna,Completada,Presencial
TXN-COM003-00064,COM003,Cevichería El Rincón Costeño,2025-04-30,12:57,Wednesday,April,Q2,CLI132,Frecuente,Arroz con menestra,4,6.8,QR Deuna,Completada,Presencial
TXN-COM002-01895,COM002,Botica Don Jacinto,2026-03-29,20:55,Sunday,March,Q1,CLI138,Nuevo,Antibióticos y receta,4,22.18,QR Deuna,Completada,Presencial
TXN-COM002-01879,COM002,Botica Don Jacinto,2026-03-25,13:43,Wednesday,March,Q1,CLI029,Ocasional,Antibióticos y receta,2,17.51,QR Deuna,Completada,WhatsApp/Redes
TXN-COM001-01818,COM001,Tienda La Esquina de Doña Rosa,2026-03-06,16:50,Friday,March,Q1,CLI017,Ocasional,Víveres básicos,3,5.69,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00916,COM001,Tienda La Esquina de Doña Rosa,2025-10-05,09:01,Sunday,October,Q4,CLI070,Inactivo,Lácteos y huevos,2,3.13,QR Deuna,Completada,Presencial
TXN-COM001-00736,COM001,Tienda La Esquina de Doña Rosa,2025-09-04,10:28,Thursday,September,Q3,CLI102,Ocasional,Lácteos y huevos,5,4.22,QR Deuna,Completada,Presencial
TXN-COM001-00108,COM001,Tienda La Esquina de Doña Rosa,2025-05-08,09:34,Thursday,May,Q2,CLI143,Ocasional,Lácteos y huevos,2,4.58,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-01745,COM003,Cevichería El Rincón Costeño,2026-02-22,14:01,Sunday,February,Q1,CLI020,Ocasional,Mariscos al vapor,2,12.31,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00881,COM002,Botica Don Jacinto,2025-10-02,20:21,Thursday,October,Q4,CLI278,Ocasional,Cosméticos básicos,3,16.13,QR Deuna,Completada,Presencial
TXN-COM001-00689,COM001,Tienda La Esquina de Doña Rosa,2025-08-26,15:34,Tuesday,August,Q3,CLI034,Inactivo,Víveres básicos,3,4.56,QR Deuna,Completada,Presencial
TXN-COM003-00379,COM003,Cevichería El Rincón Costeño,2025-07-01,11:12,Tuesday,July,Q3,CLI003,Nuevo,Ceviche de camarón,1,8.03,Pago a Contacto,Completada,Presencial
TXN-COM001-01678,COM001,Tienda La Esquina de Doña Rosa,2026-02-05,07:04,Thursday,February,Q1,CLI342,Ocasional,Granos y harinas,1,3.8,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00493,COM003,Cevichería El Rincón Costeño,2025-07-26,13:09,Saturday,July,Q3,CLI052,Nuevo,Ceviche mixto,2,10.34,Link de Pago Deuna,Completada,Presencial
TXN-COM001-01163,COM001,Tienda La Esquina de Doña Rosa,2025-11-27,18:33,Thursday,November,Q4,CLI241,Inactivo,Lácteos y huevos,5,6.91,QR Deuna,Completada,Presencial
TXN-COM003-01685,COM003,Cevichería El Rincón Costeño,2026-02-08,14:08,Sunday,February,Q1,CLI168,Frecuente,Ceviche mixto,4,7.83,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-00065,COM001,Tienda La Esquina de Doña Rosa,2025-04-29,15:21,Tuesday,April,Q2,CLI014,Frecuente,Lácteos y huevos,2,3.38,QR Deuna,Completada,Presencial
TXN-COM003-01442,COM003,Cevichería El Rincón Costeño,2025-12-25,12:50,Thursday,December,Q4,CLI305,Nuevo,Ceviche de camarón,3,10.33,QR Deuna,Completada,Presencial
TXN-COM002-00674,COM002,Botica Don Jacinto,2025-08-23,14:14,Saturday,August,Q3,CLI304,Ocasional,Medicamentos OTC,5,8.41,QR Deuna,Completada,Presencial
TXN-COM002-00604,COM002,Botica Don Jacinto,2025-08-10,19:35,Sunday,August,Q3,CLI036,Nuevo,Material de curación,2,16.94,QR Deuna,Completada,Presencial
TXN-COM001-00762,COM001,Tienda La Esquina de Doña Rosa,2025-09-08,17:01,Monday,September,Q3,CLI334,Frecuente,Granos y harinas,2,3.01,QR Deuna,Completada,Presencial
TXN-COM002-01848,COM002,Botica Don Jacinto,2026-03-15,14:59,Sunday,March,Q1,CLI320,Ocasional,Antibióticos y receta,3,10.13,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00910,COM001,Tienda La Esquina de Doña Rosa,2025-10-04,14:23,Saturday,October,Q4,CLI244,Ocasional,Granos y harinas,1,4.21,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00870,COM002,Botica Don Jacinto,2025-10-01,20:11,Wednesday,October,Q4,CLI042,Ocasional,Higiene personal,1,1.91,Pago a Contacto,Completada,Presencial
TXN-COM003-01927,COM003,Cevichería El Rincón Costeño,2026-04-05,12:15,Sunday,April,Q2,CLI269,Ocasional,Ceviche mixto,5,5.71,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00832,COM001,Tienda La Esquina de Doña Rosa,2025-09-20,07:46,Saturday,September,Q3,CLI228,Ocasional,Snacks y confites,4,2.94,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00951,COM003,Cevichería El Rincón Costeño,2025-10-15,15:11,Wednesday,October,Q4,CLI186,Nuevo,Almuerzo del día,2,8.3,QR Deuna,Completada,Presencial
TXN-COM002-00574,COM002,Botica Don Jacinto,2025-08-04,16:10,Monday,August,Q3,CLI142,Ocasional,Material de curación,1,21.77,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-01419,COM003,Cevichería El Rincón Costeño,2025-12-23,15:33,Tuesday,December,Q4,CLI316,Nuevo,Ceviche de camarón,3,11.43,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-01164,COM002,Botica Don Jacinto,2025-11-30,12:21,Sunday,November,Q4,CLI046,Nuevo,Antibióticos y receta,4,8.67,QR Deuna,Completada,Presencial
TXN-COM003-00647,COM003,Cevichería El Rincón Costeño,2025-08-21,14:19,Thursday,August,Q3,CLI064,Ocasional,Ceviche mixto,3,10.82,Pago a Contacto,Completada,Presencial
TXN-COM001-00872,COM001,Tienda La Esquina de Doña Rosa,2025-09-28,12:38,Sunday,September,Q3,CLI249,Inactivo,Lácteos y huevos,1,3.72,QR Deuna,Completada,Presencial
TXN-COM002-01120,COM002,Botica Don Jacinto,2025-11-22,10:59,Saturday,November,Q4,CLI234,Ocasional,Antibióticos y receta,2,7.35,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00470,COM003,Cevichería El Rincón Costeño,2025-07-21,13:51,Monday,July,Q3,CLI238,Frecuente,Almuerzo del día,5,6.81,QR Deuna,Completada,Presencial
TXN-COM003-01266,COM003,Cevichería El Rincón Costeño,2025-12-08,13:38,Monday,December,Q4,CLI135,Inactivo,Bebidas y jugos,5,4.69,Pago a Contacto,Completada,Presencial
TXN-COM001-00999,COM001,Tienda La Esquina de Doña Rosa,2025-10-24,10:35,Friday,October,Q4,CLI066,Ocasional,Lácteos y huevos,5,7.16,QR Deuna,Completada,Presencial
TXN-COM001-01099,COM001,Tienda La Esquina de Doña Rosa,2025-11-14,10:42,Friday,November,Q4,CLI307,Ocasional,Bebidas,2,1.99,QR Deuna,Completada,Presencial
TXN-COM001-00296,COM001,Tienda La Esquina de Doña Rosa,2025-06-12,08:42,Thursday,June,Q2,CLI240,Frecuente,Snacks y confites,1,6.3,QR Deuna,Completada,Presencial
TXN-COM003-00071,COM003,Cevichería El Rincón Costeño,2025-05-02,14:48,Friday,May,Q2,CLI084,Frecuente,Ceviche mixto,5,11.08,Link de Pago Deuna,Completada,Presencial
TXN-COM003-00777,COM003,Cevichería El Rincón Costeño,2025-09-13,13:02,Saturday,September,Q3,CLI290,Ocasional,Ceviche de camarón,5,8.03,QR Deuna,Completada,Presencial
TXN-COM003-01937,COM003,Cevichería El Rincón Costeño,2026-04-07,12:25,Tuesday,April,Q2,CLI048,Ocasional,Arroz con menestra,5,11.19,QR Deuna,Completada,Presencial
TXN-COM002-00087,COM002,Botica Don Jacinto,2025-05-05,13:10,Monday,May,Q2,CLI066,Ocasional,Cosméticos básicos,4,10.12,QR Deuna,Completada,Presencial
TXN-COM003-01130,COM003,Cevichería El Rincón Costeño,2025-11-16,13:31,Sunday,November,Q4,CLI030,Frecuente,Bebidas y jugos,2,13.2,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01272,COM003,Cevichería El Rincón Costeño,2025-12-09,12:28,Tuesday,December,Q4,CLI217,Ocasional,Mariscos al vapor,5,13.63,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00398,COM001,Tienda La Esquina de Doña Rosa,2025-07-04,13:23,Friday,July,Q3,CLI192,Inactivo,Bebidas,5,0.92,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00855,COM001,Tienda La Esquina de Doña Rosa,2025-09-25,15:56,Thursday,September,Q3,CLI263,Frecuente,Artículos de limpieza,3,1.91,Pago a Contacto,Completada,Presencial
TXN-COM003-01167,COM003,Cevichería El Rincón Costeño,2025-11-22,15:06,Saturday,November,Q4,CLI238,Frecuente,Ceviche mixto,2,5.95,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00147,COM003,Cevichería El Rincón Costeño,2025-05-16,13:51,Friday,May,Q2,CLI066,Ocasional,Arroz con menestra,2,13.55,QR Deuna,Completada,Presencial
TXN-COM002-00081,COM002,Botica Don Jacinto,2025-05-05,20:46,Monday,May,Q2,CLI251,Ocasional,Vitaminas y suplementos,4,8.81,QR Deuna,Completada,Presencial
TXN-COM001-00019,COM001,Tienda La Esquina de Doña Rosa,2025-04-22,14:08,Tuesday,April,Q2,CLI330,Frecuente,Lácteos y huevos,2,2.86,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01809,COM003,Cevichería El Rincón Costeño,2026-03-09,13:18,Monday,March,Q1,CLI193,Inactivo,Mariscos al vapor,1,6.24,QR Deuna,Completada,Presencial
TXN-COM003-00296,COM003,Cevichería El Rincón Costeño,2025-06-16,12:09,Monday,June,Q2,CLI157,Nuevo,Bebidas y jugos,4,7.72,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00716,COM001,Tienda La Esquina de Doña Rosa,2025-08-31,14:46,Sunday,August,Q3,CLI039,Nuevo,Snacks y confites,5,3.49,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01253,COM001,Tienda La Esquina de Doña Rosa,2025-12-07,09:41,Sunday,December,Q4,CLI085,Ocasional,Snacks y confites,2,5.37,QR Deuna,Completada,Presencial
TXN-COM001-00196,COM001,Tienda La Esquina de Doña Rosa,2025-05-21,15:21,Wednesday,May,Q2,CLI232,Ocasional,Granos y harinas,4,1.56,QR Deuna,Completada,Presencial
TXN-COM003-00162,COM003,Cevichería El Rincón Costeño,2025-05-18,14:11,Sunday,May,Q2,CLI345,Ocasional,Almuerzo del día,4,5.3,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00204,COM001,Tienda La Esquina de Doña Rosa,2025-05-23,07:15,Friday,May,Q2,CLI267,Nuevo,Víveres básicos,2,4.05,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00293,COM001,Tienda La Esquina de Doña Rosa,2025-06-12,18:28,Thursday,June,Q2,CLI218,Nuevo,Artículos de limpieza,1,3.76,Pago a Contacto,Completada,Presencial
TXN-COM001-01346,COM001,Tienda La Esquina de Doña Rosa,2025-12-17,18:56,Wednesday,December,Q4,CLI109,Frecuente,Granos y harinas,4,6.81,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00961,COM002,Botica Don Jacinto,2025-10-17,15:39,Friday,October,Q4,CLI034,Inactivo,Vitaminas y suplementos,4,19.25,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00162,COM002,Botica Don Jacinto,2025-05-21,15:36,Wednesday,May,Q2,CLI061,Ocasional,Medicamentos OTC,1,6.23,QR Deuna,Completada,Presencial
TXN-COM002-01718,COM002,Botica Don Jacinto,2026-02-18,11:16,Wednesday,February,Q1,CLI063,Nuevo,Vitaminas y suplementos,4,7.63,QR Deuna,Completada,Presencial
TXN-COM003-00970,COM003,Cevichería El Rincón Costeño,2025-10-18,15:24,Saturday,October,Q4,CLI149,Frecuente,Ceviche mixto,5,8.68,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01494,COM003,Cevichería El Rincón Costeño,2025-12-31,13:16,Wednesday,December,Q4,CLI004,Ocasional,Almuerzo del día,5,4.97,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-01116,COM002,Botica Don Jacinto,2025-11-21,11:58,Friday,November,Q4,CLI074,Nuevo,Cosméticos básicos,2,14.8,QR Deuna,Completada,Presencial
TXN-COM003-01951,COM003,Cevichería El Rincón Costeño,2026-04-10,13:44,Friday,April,Q2,CLI177,Nuevo,Arroz con menestra,5,8.39,QR Deuna,Completada,Presencial
TXN-COM003-00487,COM003,Cevichería El Rincón Costeño,2025-07-24,10:49,Thursday,July,Q3,CLI186,Nuevo,Almuerzo del día,3,6.24,Pago a Contacto,Completada,Presencial
TXN-COM001-01630,COM001,Tienda La Esquina de Doña Rosa,2026-01-28,15:01,Wednesday,January,Q1,CLI280,Nuevo,Artículos de limpieza,5,1.36,QR Deuna,Pendiente,Presencial
TXN-COM003-00298,COM003,Cevichería El Rincón Costeño,2025-06-16,14:13,Monday,June,Q2,CLI217,Ocasional,Bebidas y jugos,2,7.41,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01923,COM002,Botica Don Jacinto,2026-04-02,12:54,Thursday,April,Q2,CLI011,Frecuente,Higiene personal,4,14.17,QR Deuna,Completada,Presencial
TXN-COM001-00005,COM001,Tienda La Esquina de Doña Rosa,2025-04-19,12:47,Saturday,April,Q2,CLI217,Ocasional,Lácteos y huevos,2,2.01,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00176,COM001,Tienda La Esquina de Doña Rosa,2025-05-18,12:52,Sunday,May,Q2,CLI218,Nuevo,Lácteos y huevos,5,2.77,QR Deuna,Completada,Presencial
TXN-COM001-00413,COM001,Tienda La Esquina de Doña Rosa,2025-07-07,08:28,Monday,July,Q3,CLI182,Frecuente,Víveres básicos,5,3.67,QR Deuna,Completada,Presencial
TXN-COM002-00350,COM002,Botica Don Jacinto,2025-06-26,09:32,Thursday,June,Q2,CLI232,Ocasional,Higiene personal,5,16.26,QR Deuna,Completada,Presencial
TXN-COM001-01991,COM001,Tienda La Esquina de Doña Rosa,2026-04-17,09:35,Friday,April,Q2,CLI186,Nuevo,Bebidas,4,3.05,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM001-01431,COM001,Tienda La Esquina de Doña Rosa,2025-12-25,13:21,Thursday,December,Q4,CLI188,Ocasional,Snacks y confites,3,2.08,Pago a Contacto,Anulada,Presencial
TXN-COM001-01941,COM001,Tienda La Esquina de Doña Rosa,2026-04-06,09:25,Monday,April,Q2,CLI315,Nuevo,Snacks y confites,3,1.29,Pago a Contacto,Completada,Presencial
TXN-COM002-00585,COM002,Botica Don Jacinto,2025-08-06,09:41,Wednesday,August,Q3,CLI318,Frecuente,Material de curación,2,11.06,Pago a Contacto,Completada,Presencial
TXN-COM001-00024,COM001,Tienda La Esquina de Doña Rosa,2025-04-22,10:27,Tuesday,April,Q2,CLI188,Ocasional,Snacks y confites,1,2.33,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01366,COM003,Cevichería El Rincón Costeño,2025-12-17,12:04,Wednesday,December,Q4,CLI345,Ocasional,Ceviche mixto,2,9.65,QR Deuna,Completada,Presencial
TXN-COM002-00293,COM002,Botica Don Jacinto,2025-06-16,13:26,Monday,June,Q2,CLI049,Ocasional,Higiene personal,3,21.59,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01874,COM002,Botica Don Jacinto,2026-03-24,08:07,Tuesday,March,Q1,CLI295,Frecuente,Cosméticos básicos,4,15.12,QR Deuna,Completada,Presencial
TXN-COM002-01382,COM002,Botica Don Jacinto,2025-12-23,15:34,Tuesday,December,Q4,CLI259,Ocasional,Higiene personal,2,18.62,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00967,COM001,Tienda La Esquina de Doña Rosa,2025-10-18,10:26,Saturday,October,Q4,CLI343,Frecuente,Artículos de limpieza,4,1.69,Link de Pago Deuna,Anulada,WhatsApp/Redes
TXN-COM003-00939,COM003,Cevichería El Rincón Costeño,2025-10-12,13:57,Sunday,October,Q4,CLI275,Ocasional,Arroz con menestra,1,9.08,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01158,COM002,Botica Don Jacinto,2025-11-29,18:14,Saturday,November,Q4,CLI288,Ocasional,Material de curación,4,5.93,QR Deuna,Pendiente,Presencial
TXN-COM002-00075,COM002,Botica Don Jacinto,2025-05-04,20:41,Sunday,May,Q2,CLI106,Frecuente,Material de curación,3,13.44,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-00421,COM001,Tienda La Esquina de Doña Rosa,2025-07-08,17:25,Tuesday,July,Q3,CLI207,Frecuente,Snacks y confites,1,3.64,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00960,COM001,Tienda La Esquina de Doña Rosa,2025-10-16,10:26,Thursday,October,Q4,CLI336,Frecuente,Lácteos y huevos,2,6.07,QR Deuna,Completada,Presencial
TXN-COM001-00603,COM001,Tienda La Esquina de Doña Rosa,2025-08-10,16:28,Sunday,August,Q3,CLI255,Frecuente,Víveres básicos,4,6.09,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-01792,COM001,Tienda La Esquina de Doña Rosa,2026-03-01,19:12,Sunday,March,Q1,CLI196,Ocasional,Lácteos y huevos,5,4.79,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00930,COM003,Cevichería El Rincón Costeño,2025-10-11,13:46,Saturday,October,Q4,CLI337,Inactivo,Ceviche de camarón,3,6.17,Pago a Contacto,Completada,Presencial
TXN-COM001-00830,COM001,Tienda La Esquina de Doña Rosa,2025-09-20,14:29,Saturday,September,Q3,CLI015,Frecuente,Snacks y confites,2,5.74,QR Deuna,Completada,Presencial
TXN-COM002-00564,COM002,Botica Don Jacinto,2025-08-03,17:34,Sunday,August,Q3,CLI274,Inactivo,Cosméticos básicos,5,13.99,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM002-01327,COM002,Botica Don Jacinto,2025-12-17,18:12,Wednesday,December,Q4,CLI090,Ocasional,Higiene personal,1,13.44,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01427,COM003,Cevichería El Rincón Costeño,2025-12-24,14:26,Wednesday,December,Q4,CLI336,Frecuente,Ceviche de camarón,2,6.82,QR Deuna,Completada,Presencial
TXN-COM003-01663,COM003,Cevichería El Rincón Costeño,2026-02-02,10:28,Monday,February,Q1,CLI146,Frecuente,Bebidas y jugos,3,12.54,Pago a Contacto,Completada,Presencial
TXN-COM001-00507,COM001,Tienda La Esquina de Doña Rosa,2025-07-24,09:14,Thursday,July,Q3,CLI194,Ocasional,Artículos de limpieza,5,3.04,Pago a Contacto,Completada,Presencial
TXN-COM003-00290,COM003,Cevichería El Rincón Costeño,2025-06-15,11:56,Sunday,June,Q2,CLI092,Nuevo,Ceviche de camarón,1,12.16,QR Deuna,Anulada,Presencial
TXN-COM002-01176,COM002,Botica Don Jacinto,2025-12-02,19:55,Tuesday,December,Q4,CLI271,Nuevo,Vitaminas y suplementos,4,14.28,Pago a Contacto,Completada,Presencial
TXN-COM002-01940,COM002,Botica Don Jacinto,2026-04-07,14:49,Tuesday,April,Q2,CLI324,Ocasional,Antibióticos y receta,4,12.71,QR Deuna,Completada,Presencial
TXN-COM002-01501,COM002,Botica Don Jacinto,2026-01-07,20:07,Wednesday,January,Q1,CLI319,Frecuente,Medicamentos OTC,5,6.6,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00529,COM002,Botica Don Jacinto,2025-07-29,19:49,Tuesday,July,Q3,CLI090,Ocasional,Vitaminas y suplementos,5,10.79,QR Deuna,Completada,Presencial
TXN-COM002-01442,COM002,Botica Don Jacinto,2025-12-30,19:30,Tuesday,December,Q4,CLI068,Nuevo,Cosméticos básicos,1,17.64,QR Deuna,Completada,Presencial
TXN-COM001-01577,COM001,Tienda La Esquina de Doña Rosa,2026-01-18,08:57,Sunday,January,Q1,CLI166,Nuevo,Bebidas,2,3.58,Pago a Contacto,Completada,Presencial
TXN-COM001-00583,COM001,Tienda La Esquina de Doña Rosa,2025-08-06,10:27,Wednesday,August,Q3,CLI026,Nuevo,Artículos de limpieza,3,4.32,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01838,COM002,Botica Don Jacinto,2026-03-12,11:04,Thursday,March,Q1,CLI279,Nuevo,Vitaminas y suplementos,4,7.05,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM003-00370,COM003,Cevichería El Rincón Costeño,2025-06-29,14:27,Sunday,June,Q2,CLI326,Nuevo,Almuerzo del día,2,10.34,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-01329,COM003,Cevichería El Rincón Costeño,2025-12-13,10:35,Saturday,December,Q4,CLI310,Ocasional,Bebidas y jugos,3,7.46,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-01138,COM002,Botica Don Jacinto,2025-11-24,12:55,Monday,November,Q4,CLI287,Ocasional,Cosméticos básicos,4,9.92,QR Deuna,Completada,Presencial
TXN-COM003-01131,COM003,Cevichería El Rincón Costeño,2025-11-16,14:59,Sunday,November,Q4,CLI199,Inactivo,Ceviche de camarón,3,8.13,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM002-00875,COM002,Botica Don Jacinto,2025-10-01,08:01,Wednesday,October,Q4,CLI210,Frecuente,Antibióticos y receta,4,17.18,Pago a Contacto,Completada,WhatsApp/Redes
TXN-COM001-01227,COM001,Tienda La Esquina de Doña Rosa,2025-12-05,07:30,Friday,December,Q4,CLI086,Ocasional,Lácteos y huevos,4,4.53,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM001-00698,COM001,Tienda La Esquina de Doña Rosa,2025-08-28,18:06,Thursday,August,Q3,CLI214,Frecuente,Bebidas,5,4.68,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM003-00896,COM003,Cevichería El Rincón Costeño,2025-10-03,13:21,Friday,October,Q4,CLI151,Inactivo,Arroz con menestra,4,8.65,Link de Pago Deuna,Pendiente,WhatsApp/Redes
TXN-COM003-00538,COM003,Cevichería El Rincón Costeño,2025-08-03,13:26,Sunday,August,Q3,CLI049,Ocasional,Ceviche de camarón,2,6.71,QR Deuna,Completada,Presencial
TXN-COM001-01486,COM001,Tienda La Esquina de Doña Rosa,2025-12-31,07:09,Wednesday,December,Q4,CLI019,Ocasional,Bebidas,1,3.88,QR Deuna,Completada,WhatsApp/Redes
TXN-COM001-00455,COM001,Tienda La Esquina de Doña Rosa,2025-07-15,17:07,Tuesday,July,Q3,CLI132,Frecuente,Snacks y confites,5,2.55,QR Deuna,Completada,Presencial
TXN-COM002-01562,COM002,Botica Don Jacinto,2026-01-18,15:16,Sunday,January,Q1,CLI103,Ocasional,Antibióticos y receta,2,16.97,Link de Pago Deuna,Completada,WhatsApp/Redes
TXN-COM002-00324,COM002,Botica Don Jacinto,2025-06-21,20:02,Saturday,June,Q2,CLI258,Nuevo,Cosméticos básicos,5,8.92,QR Deuna,Completada,Presencial
TXN-COM001-01216,COM001,Tienda La Esquina de Doña Rosa,2025-12-04,07:50,Thursday,December,Q4,CLI228,Ocasional,Artículos de limpieza,5,2.07,QR Deuna,Completada,Presencial
TXN-COM002-00130,COM002,Botica Don Jacinto,2025-05-14,14:12,Wednesday,May,Q2,CLI140,Inactivo,Antibióticos y receta,4,7.92,QR Deuna,Completada,Presencial
TXN-COM001-01677,COM001,Tienda La Esquina de Doña Rosa,2026-02-05,17:07,Thursday,February,Q1,CLI038,Frecuente,Artículos de limpieza,1,2.06,QR Deuna,Completada,Presencial
TXN-COM002-01152,COM002,Botica Don Jacinto,2025-11-27,14:20,Thursday,November,Q4,CLI300,Frecuente,Medicamentos OTC,4,12.4,QR Deuna,Completada,Presencial
TXN-COM001-00862,COM001,Tienda La Esquina de Doña Rosa,2025-09-26,18:36,Friday,September,Q3,CLI023,Ocasional,Bebidas,3,2.24,QR Deuna,Anulada,Presencial
TXN-COM001-00502,COM001,Tienda La Esquina de Doña Rosa,2025-07-23,19:20,Wednesday,July,Q3,CLI291,Frecuente,Snacks y confites,5,3.36,Link de Pago Deuna,Completada,WhatsApp/Redes
